image_id,width,height,identity,split
000996.jpg,81,112,2461.0,train
002531.jpg,122,169,2461.0,train
133031.jpg,265,367,2461.0,train
014472.jpg,200,277,2461.0,train
148074.jpg,564,781,8127.0,train
090646.jpg,203,281,8127.0,train
135905.jpg,127,176,8127.0,train
109503.jpg,169,234,8127.0,train
054442.jpg,185,256,8127.0,train
054769.jpg,1323,1832,8127.0,train
148757.jpg,221,306,8127.0,train
139297.jpg,190,263,8127.0,train
080047.jpg,780,1080,8127.0,train
004931.jpg,224,310,8127.0,train
041485.jpg,107,148,8127.0,train
099153.jpg,122,169,8127.0,train
045454.jpg,114,158,8127.0,train
083771.jpg,226,313,8127.0,train
065712.jpg,161,223,8127.0,train
126404.jpg,252,349,8127.0,train
007580.jpg,104,144,8127.0,train
033541.jpg,185,256,8127.0,train
142006.jpg,213,295,8127.0,train
036592.jpg,382,529,8127.0,train
124642.jpg,172,238,2242.0,train
076486.jpg,153,212,2242.0,train
098172.jpg,1048,1451,2242.0,train
082606.jpg,874,1210,2242.0,train
034080.jpg,159,220,2242.0,train
043229.jpg,156,216,2242.0,train
128830.jpg,450,623,2242.0,train
108397.jpg,289,400,2242.0,train
059036.jpg,166,230,2242.0,train
001011.jpg,855,1184,2242.0,train
016654.jpg,377,522,2242.0,train
081266.jpg,252,349,2242.0,train
026709.jpg,200,277,2242.0,train
065601.jpg,502,695,2242.0,train
050540.jpg,112,155,2242.0,train
092819.jpg,174,241,2242.0,train
011638.jpg,343,475,2242.0,train
011704.jpg,229,317,2242.0,train
121602.jpg,393,544,2242.0,train
015761.jpg,153,212,2242.0,train
156954.jpg,640,886,6546.0,train
113552.jpg,218,302,6546.0,train
141117.jpg,387,502,6546.0,train
116812.jpg,198,274,6546.0,train
067623.jpg,309,428,6546.0,train
082824.jpg,166,230,6546.0,train
158825.jpg,213,295,6546.0,train
146506.jpg,218,302,6546.0,train
098090.jpg,198,274,6546.0,train
000622.jpg,281,389,6546.0,train
021643.jpg,205,284,6546.0,train
113680.jpg,239,331,6546.0,train
023273.jpg,203,281,6546.0,train
102176.jpg,567,785,6546.0,train
090917.jpg,234,324,6546.0,train
140019.jpg,216,299,6546.0,train
000723.jpg,395,547,6546.0,train
000913.jpg,224,310,6546.0,train
152910.jpg,556,770,6546.0,train
016262.jpg,211,292,6546.0,train
139931.jpg,125,173,2235.0,train
063836.jpg,1334,1847,2235.0,train
109873.jpg,257,356,2235.0,train
070900.jpg,101,140,2235.0,train
014709.jpg,107,148,2235.0,train
015991.jpg,122,169,2235.0,train
147023.jpg,224,310,2235.0,train
109889.jpg,192,266,2235.0,train
019408.jpg,286,396,2235.0,train
001359.jpg,120,166,2235.0,train
004256.jpg,99,137,2235.0,train
063938.jpg,140,194,2235.0,train
004520.jpg,876,1213,2235.0,train
028919.jpg,164,227,2235.0,train
017455.jpg,88,122,2235.0,train
107935.jpg,156,216,2235.0,train
001494.jpg,242,335,2235.0,train
002285.jpg,138,191,2235.0,train
110937.jpg,1256,1739,2235.0,train
002952.jpg,127,176,2235.0,train
143286.jpg,125,173,8926.0,train
086448.jpg,382,529,8926.0,train
112126.jpg,133,184,8926.0,train
090523.jpg,166,230,8926.0,train
050968.jpg,169,234,8926.0,train
064472.jpg,491,680,8926.0,train
144656.jpg,255,353,8926.0,train
114287.jpg,143,198,8926.0,train
076426.jpg,283,392,8926.0,train
003112.jpg,182,252,8926.0,train
032596.jpg,257,356,8926.0,train
086790.jpg,278,385,8926.0,train
042588.jpg,107,148,8926.0,train
079555.jpg,174,241,8926.0,train
076378.jpg,265,367,8926.0,train
111925.jpg,307,425,8926.0,train
017591.jpg,369,511,8926.0,train
019006.jpg,242,335,8926.0,train
129349.jpg,239,331,8926.0,train
028248.jpg,338,468,8926.0,train
143346.jpg,307,367,8916.0,train
074420.jpg,127,176,8916.0,train
120390.jpg,218,302,8916.0,train
078569.jpg,226,313,8916.0,train
044050.jpg,260,360,8916.0,train
045674.jpg,205,284,8916.0,train
150260.jpg,122,169,8916.0,train
123740.jpg,239,331,8916.0,train
065461.jpg,858,1188,8916.0,train
000475.jpg,190,263,8916.0,train
024123.jpg,138,191,8916.0,train
078207.jpg,94,130,8916.0,train
025935.jpg,146,202,8916.0,train
066273.jpg,140,194,8916.0,train
054450.jpg,125,173,8916.0,train
116341.jpg,146,202,8916.0,train
006148.jpg,218,302,8916.0,train
016337.jpg,86,119,8916.0,train
136207.jpg,86,119,8916.0,train
016409.jpg,161,223,8916.0,train
152081.jpg,263,364,6502.0,train
105402.jpg,198,274,6502.0,train
126344.jpg,203,281,6502.0,train
113424.jpg,205,284,6502.0,train
070817.jpg,174,241,6502.0,train
076753.jpg,122,169,6502.0,train
160041.jpg,148,205,6502.0,train
131579.jpg,205,284,6502.0,train
093822.jpg,229,317,6502.0,train
011915.jpg,135,187,6502.0,train
048688.jpg,179,248,6502.0,train
105924.jpg,148,205,6502.0,train
049317.jpg,179,248,6502.0,train
093955.jpg,231,320,6502.0,train
088276.jpg,169,234,6502.0,train
126019.jpg,216,299,6502.0,train
040180.jpg,842,1166,6502.0,train
042247.jpg,757,1048,6502.0,train
139466.jpg,161,223,6502.0,train
048387.jpg,286,396,6502.0,train
155093.jpg,998,1382,4527.0,train
056086.jpg,395,504,4527.0,train
140388.jpg,117,162,4527.0,train
081433.jpg,884,1224,4527.0,train
029147.jpg,439,608,4527.0,train
031755.jpg,242,335,4527.0,train
156842.jpg,187,259,4527.0,train
141245.jpg,133,184,4527.0,train
038568.jpg,101,140,4527.0,train
003133.jpg,143,198,4527.0,train
008592.jpg,208,288,4527.0,train
063001.jpg,260,360,4527.0,train
009163.jpg,200,277,4527.0,train
041696.jpg,764,1058,4527.0,train
035448.jpg,182,252,4527.0,train
132654.jpg,166,230,4527.0,train
003238.jpg,237,328,4527.0,train
006019.jpg,244,338,4527.0,train
144024.jpg,497,688,4527.0,train
007156.jpg,338,468,4527.0,train
148056.jpg,148,205,8910.0,train
069273.jpg,94,130,8910.0,train
104095.jpg,174,241,8910.0,train
074760.jpg,133,184,8910.0,train
030852.jpg,221,306,8910.0,train
036050.jpg,174,241,8910.0,train
148618.jpg,114,158,8910.0,train
110639.jpg,104,144,8910.0,train
047183.jpg,114,158,8910.0,train
002263.jpg,127,176,8910.0,train
017838.jpg,159,220,8910.0,train
070300.jpg,179,248,8910.0,train
019995.jpg,114,158,8910.0,train
049218.jpg,86,119,8910.0,train
040183.jpg,172,238,8910.0,train
103542.jpg,224,310,8910.0,train
005190.jpg,101,140,8910.0,train
011486.jpg,211,292,8910.0,train
145551.jpg,166,230,8910.0,train
012096.jpg,140,194,8910.0,train
148604.jpg,140,194,5086.0,train
111065.jpg,114,158,5086.0,train
129958.jpg,151,209,5086.0,train
115446.jpg,107,148,5086.0,train
075643.jpg,135,187,5086.0,train
077299.jpg,78,108,5086.0,train
150368.jpg,286,396,5086.0,train
131685.jpg,135,187,5086.0,train
092215.jpg,104,144,5086.0,train
001098.jpg,309,428,5086.0,train
049774.jpg,140,194,5086.0,train
113577.jpg,182,252,5086.0,train
052737.jpg,78,108,5086.0,train
094441.jpg,122,169,5086.0,train
089116.jpg,146,202,5086.0,train
129059.jpg,211,292,5086.0,train
015402.jpg,101,140,5086.0,train
030262.jpg,221,306,5086.0,train
137071.jpg,286,396,5086.0,train
033601.jpg,112,155,5086.0,train
159422.jpg,302,418,6492.0,train
086901.jpg,429,570,6492.0,train
144175.jpg,346,479,6492.0,train
102595.jpg,169,234,6492.0,train
036178.jpg,117,162,6492.0,train
043137.jpg,244,338,6492.0,train
160288.jpg,140,194,6492.0,train
144823.jpg,151,209,6492.0,train
071347.jpg,127,176,6492.0,train
001217.jpg,130,180,6492.0,train
016309.jpg,153,212,6492.0,train
091091.jpg,205,284,6492.0,train
018919.jpg,234,324,6492.0,train
083004.jpg,182,252,6492.0,train
064574.jpg,94,130,6492.0,train
133413.jpg,226,313,6492.0,train
010206.jpg,307,425,6492.0,train
010723.jpg,203,281,6492.0,train
145603.jpg,213,295,6492.0,train
013771.jpg,294,407,6492.0,train
142956.jpg,247,342,6165.0,train
090524.jpg,569,788,6165.0,train
126968.jpg,205,284,6165.0,train
096302.jpg,73,101,6165.0,train
071657.jpg,359,497,6165.0,train
075276.jpg,174,241,6165.0,train
153852.jpg,322,446,6165.0,train
130846.jpg,156,216,6165.0,train
078981.jpg,133,184,6165.0,train
002071.jpg,354,490,6165.0,train
027324.jpg,143,198,6165.0,train
091986.jpg,221,306,6165.0,train
033706.jpg,135,187,6165.0,train
079636.jpg,322,446,6165.0,train
077629.jpg,315,436,6165.0,train
121357.jpg,166,230,6165.0,train
008485.jpg,320,443,6165.0,train
018174.jpg,88,122,6165.0,train
131131.jpg,81,112,6165.0,train
024572.jpg,112,155,6165.0,train
143849.jpg,725,1004,4532.0,train
057534.jpg,634,878,4532.0,train
109878.jpg,117,162,4532.0,train
092816.jpg,983,1361,4532.0,train
035703.jpg,554,767,4532.0,train
043993.jpg,1160,1606,4532.0,train
153653.jpg,304,421,4532.0,train
124189.jpg,725,1004,4532.0,train
050827.jpg,380,526,4532.0,train
001020.jpg,291,403,4532.0,train
015913.jpg,312,432,4532.0,train
070364.jpg,289,400,4532.0,train
022439.jpg,260,360,4532.0,train
054983.jpg,1089,1420,4532.0,train
047345.jpg,707,979,4532.0,train
109819.jpg,169,234,4532.0,train
004355.jpg,1079,1494,4532.0,train
010226.jpg,224,310,4532.0,train
137248.jpg,182,252,4532.0,train
015505.jpg,468,648,4532.0,train
144454.jpg,172,238,6166.0,train
083623.jpg,218,302,6166.0,train
134758.jpg,182,252,6166.0,train
093641.jpg,333,461,6166.0,train
039853.jpg,200,277,6166.0,train
045223.jpg,359,497,6166.0,train
155996.jpg,138,191,6166.0,train
139953.jpg,161,223,6166.0,train
067034.jpg,546,756,6166.0,train
006403.jpg,655,907,6166.0,train
022687.jpg,689,954,6166.0,train
086453.jpg,650,900,6166.0,train
027864.jpg,151,209,6166.0,train
073343.jpg,283,392,6166.0,train
049685.jpg,125,173,6166.0,train
133459.jpg,403,558,6166.0,train
007744.jpg,390,540,6166.0,train
007840.jpg,567,785,6166.0,train
140409.jpg,133,184,6166.0,train
014682.jpg,172,238,6166.0,train
158709.jpg,265,367,4543.0,train
116003.jpg,203,281,4543.0,train
132985.jpg,107,151,4543.0,train
120232.jpg,179,248,4543.0,train
084033.jpg,1412,1955,4543.0,train
087743.jpg,957,1325,4543.0,train
160040.jpg,153,212,4543.0,train
137654.jpg,91,126,4543.0,train
097359.jpg,125,173,4543.0,train
001150.jpg,117,162,4543.0,train
020428.jpg,887,1228,4543.0,train
117046.jpg,104,144,4543.0,train
047028.jpg,203,281,4543.0,train
105640.jpg,1422,1969,4543.0,train
091992.jpg,455,630,4543.0,train
131039.jpg,101,140,4543.0,train
001966.jpg,153,212,4543.0,train
011610.jpg,88,122,4543.0,train
146687.jpg,164,227,4543.0,train
019402.jpg,138,191,4543.0,train
157562.jpg,120,166,2160.0,train
071239.jpg,268,371,2160.0,train
108773.jpg,200,277,2160.0,train
079687.jpg,213,295,2160.0,train
048524.jpg,234,324,2160.0,train
050498.jpg,172,238,2160.0,train
158103.jpg,192,266,2160.0,train
120624.jpg,143,198,2160.0,train
062593.jpg,250,346,2160.0,train
002468.jpg,296,410,2160.0,train
036099.jpg,153,212,2160.0,train
075633.jpg,127,176,2160.0,train
044262.jpg,216,299,2160.0,train
069875.jpg,182,252,2160.0,train
056393.jpg,104,144,2160.0,train
097465.jpg,143,198,2160.0,train
015370.jpg,198,274,2160.0,train
016703.jpg,237,328,2160.0,train
131421.jpg,195,270,2160.0,train
016792.jpg,153,212,2160.0,train
131895.jpg,151,209,2243.0,train
061973.jpg,247,342,2243.0,train
098890.jpg,198,274,2243.0,train
067361.jpg,179,248,2243.0,train
030366.jpg,164,227,2243.0,train
032373.jpg,86,119,2243.0,train
133250.jpg,96,133,2243.0,train
110380.jpg,151,209,2243.0,train
046273.jpg,151,209,2243.0,train
003248.jpg,73,101,2243.0,train
024081.jpg,159,220,2243.0,train
066646.jpg,278,385,2243.0,train
024641.jpg,268,371,2243.0,train
056324.jpg,182,252,2243.0,train
044222.jpg,237,328,2243.0,train
097936.jpg,78,108,2243.0,train
003869.jpg,94,130,2243.0,train
004686.jpg,112,155,2243.0,train
113940.jpg,125,173,2243.0,train
009476.jpg,101,140,2243.0,train
150632.jpg,242,335,8932.0,train
085609.jpg,122,169,8932.0,train
136567.jpg,224,310,8932.0,train
090582.jpg,567,785,8932.0,train
043687.jpg,260,360,8932.0,train
046918.jpg,143,198,8932.0,train
155586.jpg,94,130,8932.0,train
137361.jpg,107,148,8932.0,train
073992.jpg,411,569,8932.0,train
001397.jpg,159,220,8932.0,train
030846.jpg,419,580,8932.0,train
089494.jpg,335,464,8932.0,train
037280.jpg,125,173,8932.0,train
079729.jpg,164,227,8932.0,train
063149.jpg,198,274,8932.0,train
130203.jpg,348,482,8932.0,train
005719.jpg,200,277,8932.0,train
017848.jpg,182,252,8932.0,train
140400.jpg,164,227,8932.0,train
029517.jpg,239,331,8932.0,train
152292.jpg,166,230,2249.0,train
062026.jpg,166,230,2249.0,train
113776.jpg,260,360,2249.0,train
078212.jpg,211,292,2249.0,train
031898.jpg,109,151,2249.0,train
036089.jpg,88,122,2249.0,train
158149.jpg,99,137,2249.0,train
143804.jpg,203,281,2249.0,train
047249.jpg,135,187,2249.0,train
000303.jpg,166,230,2249.0,train
016152.jpg,78,108,2249.0,train
068513.jpg,169,234,2249.0,train
024074.jpg,224,310,2249.0,train
051065.jpg,143,198,2249.0,train
042714.jpg,161,223,2249.0,train
105110.jpg,133,184,2249.0,train
008601.jpg,406,562,2249.0,train
011973.jpg,203,281,2249.0,train
146814.jpg,83,115,2249.0,train
013741.jpg,88,122,2249.0,train
142344.jpg,250,346,6556.0,train
087227.jpg,247,342,6556.0,train
106790.jpg,291,403,6556.0,train
089755.jpg,221,306,6556.0,train
041437.jpg,361,500,6556.0,train
042788.jpg,510,706,6556.0,train
146190.jpg,270,374,6556.0,train
112061.jpg,218,302,6556.0,train
067380.jpg,640,886,6556.0,train
004386.jpg,1027,1422,6556.0,train
016508.jpg,304,421,6556.0,train
089347.jpg,263,364,6556.0,train
021219.jpg,429,594,6556.0,train
068335.jpg,234,324,6556.0,train
052550.jpg,203,281,6556.0,train
103194.jpg,221,306,6556.0,train
010404.jpg,250,346,6556.0,train
014052.jpg,905,1253,6556.0,train
117673.jpg,590,817,6556.0,train
015173.jpg,957,1325,6556.0,train
151286.jpg,211,292,1103.0,train
084745.jpg,156,208,1103.0,train
123913.jpg,109,151,1103.0,train
085852.jpg,138,191,1103.0,train
056936.jpg,218,302,1103.0,train
060908.jpg,107,148,1103.0,train
152817.jpg,135,187,1103.0,train
125170.jpg,94,130,1103.0,train
073990.jpg,143,198,1103.0,train
007586.jpg,289,380,1103.0,train
021300.jpg,229,317,1103.0,train
085202.jpg,221,306,1103.0,train
023274.jpg,117,162,1103.0,train
081776.jpg,109,151,1103.0,train
068245.jpg,234,324,1103.0,train
121654.jpg,177,245,1103.0,train
010937.jpg,208,288,1103.0,train
012594.jpg,205,284,1103.0,train
138756.jpg,291,403,1103.0,train
017384.jpg,187,259,1103.0,train
158736.jpg,237,328,6562.0,train
082530.jpg,198,274,6562.0,train
145148.jpg,104,144,6562.0,train
091840.jpg,208,288,6562.0,train
048037.jpg,283,392,6562.0,train
051957.jpg,320,443,6562.0,train
158751.jpg,151,209,6562.0,train
147252.jpg,239,331,6562.0,train
069362.jpg,367,508,6562.0,train
001988.jpg,192,266,6562.0,train
020298.jpg,364,504,6562.0,train
084551.jpg,216,299,6562.0,train
021769.jpg,125,173,6562.0,train
070599.jpg,283,392,6562.0,train
061812.jpg,143,198,6562.0,train
142042.jpg,247,342,6562.0,train
005416.jpg,198,254,6562.0,train
009596.jpg,133,184,6562.0,train
152952.jpg,101,140,6562.0,train
011116.jpg,104,144,6562.0,train
147474.jpg,247,342,5127.0,train
088722.jpg,666,922,5127.0,train
124306.jpg,216,299,5127.0,train
107368.jpg,393,544,5127.0,train
046024.jpg,447,619,5127.0,train
048242.jpg,333,461,5127.0,train
150671.jpg,296,410,5127.0,train
133811.jpg,434,601,5127.0,train
068806.jpg,741,1007,5127.0,train
000085.jpg,603,835,5127.0,train
018627.jpg,1061,1469,5127.0,train
102683.jpg,294,407,5127.0,train
022861.jpg,265,367,5127.0,train
070899.jpg,281,389,5127.0,train
059746.jpg,200,277,5127.0,train
122607.jpg,341,472,5127.0,train
000387.jpg,101,140,5127.0,train
004329.jpg,998,1382,5127.0,train
145253.jpg,541,749,5127.0,train
012588.jpg,499,691,5127.0,train
145944.jpg,255,353,2263.0,train
074637.jpg,398,551,2263.0,train
115199.jpg,190,263,2263.0,train
083390.jpg,273,378,2263.0,train
033667.jpg,338,468,2263.0,train
034001.jpg,325,450,2263.0,train
150934.jpg,107,148,2263.0,train
124235.jpg,315,436,2263.0,train
055541.jpg,218,302,2263.0,train
001734.jpg,240,260,2263.0,train
017220.jpg,218,302,2263.0,train
079086.jpg,200,277,2263.0,train
022324.jpg,757,1048,2263.0,train
055741.jpg,211,292,2263.0,train
052114.jpg,489,677,2263.0,train
103273.jpg,244,338,2263.0,train
002110.jpg,458,634,2263.0,train
009376.jpg,224,310,2263.0,train
125870.jpg,424,587,2263.0,train
011609.jpg,208,288,2263.0,train
132328.jpg,213,295,6558.0,train
085619.jpg,289,400,6558.0,train
120239.jpg,190,263,6558.0,train
094901.jpg,341,472,6558.0,train
047127.jpg,242,335,6558.0,train
053757.jpg,260,360,6558.0,train
133941.jpg,166,230,6558.0,train
124027.jpg,174,241,6558.0,train
068032.jpg,96,133,6558.0,train
003679.jpg,135,187,6558.0,train
018899.jpg,255,353,6558.0,train
088370.jpg,114,158,6558.0,train
026502.jpg,270,374,6558.0,train
073629.jpg,250,346,6558.0,train
063160.jpg,234,324,6558.0,train
116583.jpg,179,248,6558.0,train
007126.jpg,109,151,6558.0,train
007525.jpg,260,360,6558.0,train
125219.jpg,229,317,6558.0,train
017667.jpg,172,238,6558.0,train
140479.jpg,239,331,8947.0,train
074899.jpg,156,216,8947.0,train
117188.jpg,203,281,8947.0,train
084833.jpg,182,252,8947.0,train
050333.jpg,88,122,8947.0,train
050833.jpg,174,241,8947.0,train
153477.jpg,263,364,8947.0,train
120196.jpg,351,486,8947.0,train
069501.jpg,221,306,8947.0,train
001054.jpg,450,551,8947.0,train
026686.jpg,96,133,8947.0,train
080222.jpg,291,403,8947.0,train
031279.jpg,120,166,8947.0,train
071927.jpg,367,508,8947.0,train
063689.jpg,120,166,8947.0,train
111534.jpg,372,515,8947.0,train
015227.jpg,187,259,8947.0,train
026022.jpg,320,443,8947.0,train
127417.jpg,174,241,8947.0,train
026488.jpg,512,709,8947.0,train
140995.jpg,216,299,8944.0,train
100434.jpg,309,428,8944.0,train
130520.jpg,296,410,8944.0,train
105216.jpg,224,310,8944.0,train
069681.jpg,382,529,8944.0,train
074404.jpg,156,216,8944.0,train
148407.jpg,169,234,8944.0,train
134040.jpg,356,493,8944.0,train
090178.jpg,229,317,8944.0,train
008087.jpg,239,331,8944.0,train
040194.jpg,169,234,8944.0,train
104384.jpg,390,540,8944.0,train
040498.jpg,151,209,8944.0,train
092017.jpg,208,288,8944.0,train
089593.jpg,289,400,8944.0,train
128571.jpg,265,367,8944.0,train
020916.jpg,291,403,8944.0,train
033305.jpg,312,432,8944.0,train
140129.jpg,117,162,8944.0,train
033660.jpg,182,252,8944.0,train
154914.jpg,608,842,2250.0,train
077028.jpg,114,158,2250.0,train
123570.jpg,125,173,2250.0,train
086196.jpg,270,374,2250.0,train
064407.jpg,120,166,2250.0,train
067893.jpg,78,108,2250.0,train
158175.jpg,179,248,2250.0,train
128434.jpg,174,241,2250.0,train
073072.jpg,967,1339,2250.0,train
000849.jpg,562,778,2250.0,train
038182.jpg,341,472,2250.0,train
079105.jpg,172,238,2250.0,train
039536.jpg,140,194,2250.0,train
073999.jpg,130,180,2250.0,train
070706.jpg,177,245,2250.0,train
117980.jpg,234,324,2250.0,train
014261.jpg,198,274,2250.0,train
030634.jpg,276,382,2250.0,train
142527.jpg,177,245,2250.0,train
032677.jpg,252,349,2250.0,train
133993.jpg,489,677,1128.0,train
087429.jpg,330,457,1128.0,train
114844.jpg,120,166,1128.0,train
092342.jpg,247,342,1128.0,train
047067.jpg,226,313,1128.0,train
057492.jpg,169,234,1128.0,train
139598.jpg,520,720,1128.0,train
119040.jpg,104,144,1128.0,train
077285.jpg,738,1022,1128.0,train
004645.jpg,715,990,1128.0,train
023654.jpg,780,1080,1128.0,train
087804.jpg,408,565,1128.0,train
024886.jpg,663,918,1128.0,train
083313.jpg,564,781,1128.0,train
076022.jpg,666,922,1128.0,train
109533.jpg,515,713,1128.0,train
005586.jpg,892,1235,1128.0,train
010688.jpg,416,576,1128.0,train
123267.jpg,122,169,1128.0,train
018153.jpg,354,490,1128.0,train
148627.jpg,320,443,1137.0,train
083378.jpg,325,450,1137.0,train
127180.jpg,161,223,1137.0,train
103167.jpg,476,659,1137.0,train
038666.jpg,185,256,1137.0,train
039564.jpg,273,378,1137.0,train
150527.jpg,346,479,1137.0,train
140616.jpg,811,1123,1137.0,train
060851.jpg,252,349,1137.0,train
000890.jpg,296,410,1137.0,train
028130.jpg,481,666,1137.0,train
096843.jpg,296,410,1137.0,train
029075.jpg,151,209,1137.0,train
071248.jpg,289,400,1137.0,train
054172.jpg,252,349,1137.0,train
127103.jpg,608,842,1137.0,train
004697.jpg,125,173,1137.0,train
012822.jpg,733,1015,1137.0,train
141891.jpg,114,158,1137.0,train
021890.jpg,915,1267,1137.0,train
130797.jpg,151,209,4473.0,train
090020.jpg,146,202,4473.0,train
108102.jpg,151,209,4473.0,train
093889.jpg,52,72,4473.0,train
057202.jpg,88,122,4473.0,train
063023.jpg,133,184,4473.0,train
146339.jpg,140,194,4473.0,train
120217.jpg,133,184,4473.0,train
074369.jpg,179,248,4473.0,train
006153.jpg,179,248,4473.0,train
026366.jpg,60,83,4473.0,train
093619.jpg,299,414,4473.0,train
031172.jpg,192,266,4473.0,train
084891.jpg,200,277,4473.0,train
069201.jpg,179,248,4473.0,train
107435.jpg,182,252,4473.0,train
006364.jpg,151,209,4473.0,train
006390.jpg,195,270,4473.0,train
122125.jpg,247,342,4473.0,train
018320.jpg,135,187,4473.0,train
153738.jpg,166,230,2253.0,train
079797.jpg,504,698,2253.0,train
111631.jpg,494,684,2253.0,train
085043.jpg,237,328,2253.0,train
044465.jpg,187,259,2253.0,train
057258.jpg,107,148,2253.0,train
154478.jpg,182,252,2253.0,train
